carat,x dimension,y dimension,z dimension,depth,table,price,clarity,color,cut
0.21428571428571425,0.3529411764705883,0.37168141592920345,0.37799043062200965,0.3888888888888964,0.5,3000.0,IF,D,IDEAL
0.35714285714285704,0.5294117647058825,0.5781710914454274,0.5311004784688995,0.44444444444444287,0.8333333333333321,4500.0,VVS2,E,PREMIUM
0.39285714285714274,0.11764705882352944,0.23967551622418837,0.6244019138755981,0.6111111111111072,0.33333333333333215,700.0,SI2,H,GOOD
0.7142857142857142,0.5882352941176472,0.864306784660767,0.8564593301435408,0.3888888888888964,0.6666666666666661,10000.0,IF,D,IDEAL
0.49999999999999994,0.6176470588235294,0.5781710914454274,0.6172248803827753,0.3888888888888964,0.5,2400.0,I1,J,FAIR
0.39285714285714274,0.5882352941176472,0.59882005899705,0.5837320574162679,0.6111111111111072,0.5,4200.0,SI1,G,VERY GOOD
0.21428571428571425,0.3529411764705883,0.5781710914454274,0.37799043062200965,0.3888888888888964,0.5,3100.0,IF,D,IDEAL
0.14285714285714285,0.26470588235294135,0.2654867256637168,0.2583732057416268,0.6111111111111072,0.5,1500.0,VVS1,F,GOOD
0.39285714285714274,0.11764705882352944,0.23967551622418837,0.6244019138755981,0.6111111111111072,0.5,4350.0,SI2,I,GOOD
0.5714285714285714,0.7352941176470591,0.5781710914454274,0.7607655502392345,0.6111111111111072,0.6666666666666661,7500.0,VVS1,F,IDEAL
0.21428571428571425,0.5882352941176472,0.38938053097345127,0.3827751196172249,0.3888888888888964,0.6666666666666661,4350.0,SI1,COLORLESS,PREMIUM
0.14285714285714285,0.2941176470588238,0.2920353982300883,0.6244019138755981,0.3888888888888964,0.33333333333333215,1400.0,VVS2,G,VERY GOOD
0.39285714285714274,0.5294117647058825,0.5368731563421827,0.5406698564593302,0.6111111111111072,0.0,2000.0,SI2,J,FAIR
0.6428571428571428,0.7941176470588236,0.5781710914454274,0.799043062200957,0.6111111111111072,0.5,9200.0,VVS1,E,PREMIUM
0.25,0.41176470588235303,0.4129793510324482,0.6244019138755981,0.44444444444444287,0.5,1800.0,SI2,H,GOOD
0.39285714285714274,0.1470588235294119,0.23967551622418837,0.15729665071770338,0.3888888888888964,0.5,4350.0,VVS2,I,GOOD
0.21428571428571425,0.3823529411764708,0.5781710914454274,0.37799043062200965,0.6111111111111072,0.33333333333333215,2300.0,SI1,G,VERY GOOD
0.5714285714285714,0.7647058823529413,0.7669616519174041,0.6244019138755981,0.3888888888888964,0.6666666666666661,4350.0,IF,D,IDEAL
0.28571428571428564,0.47058823529411775,0.4808259587020647,0.6244019138755981,0.6111111111111072,0.5,2200.0,SI2,H,GOOD
0.35714285714285704,0.5882352941176472,0.5604719764011798,0.5550239234449761,0.3888888888888964,0.5,2100.0,I1,J,FAIR
0.39285714285714274,0.6470588235294119,0.6666666666666667,0.7129186602870814,0.3888888888888964,0.5,6000.0,VVS1,F,IDEAL
0.7857142857142856,0.882352941176471,0.5781710914454274,0.904306220095694,0.833333333333325,1.0,10500.0,SI1,G,PREMIUM
0.857142857142857,0.9411764705882355,0.9299410029498527,0.6244019138755981,0.6666666666666643,0.8333333333333321,11000.0,IF,D,GOOD
0.39285714285714274,0.2058823529411764,0.23967551622418837,0.21052631578947367,0.6111111111111072,0.33333333333333215,800.0,VVS2,E,GOOD
0.9241071428571426,1.0,0.9299410029498527,1.0000000000000002,0.6111111111111072,0.0,3400.0,I1,I,FAIR
0.0,0.0,0.23967551622418837,0.15729665071770338,0.5,0.5,500.0,SI1,H,VERY GOOD
0.1071428571428571,0.17647058823529416,0.23967551622418837,0.6244019138755981,0.3888888888888964,0.33333333333333215,1300.0,IF,G,IDEAL
0.39285714285714274,0.2058823529411764,0.5781710914454274,0.20095693779904322,0.5555555555555571,0.5,1600.0,VVS2,G,GOOD
0.25,0.4411764705882355,0.4513274336283184,0.44976076555023936,0.5,0.5,2500.0,I1,J,PREMIUM
0.39285714285714274,0.8235294117647061,0.831858407079646,0.8325358851674645,0.6111111111111072,0.6666666666666661,7700.0,VVS1,D,IDEAL
0.3214285714285714,0.5,0.5781710914454274,0.5071770334928232,0.6111111111111072,0.6666666666666661,2900.0,SI2,COLORLESS,VERY GOOD
0.9241071428571426,0.9705882352941178,0.9299410029498527,0.6244019138755981,0.833333333333325,0.8333333333333321,10800.0,VVS2,F,GOOD
0.49999999999999994,0.6470588235294119,0.6578171091445426,0.6555023923444976,0.6666666666666643,0.5,2600.0,SI2,H,FAIR
0.39285714285714274,0.882352941176471,0.5781710914454274,0.8899521531100476,0.5555555555555571,0.5,9300.0,VVS1,E,PREMIUM
0.17857142857142855,0.2941176470588238,0.3008849557522124,0.6244019138755981,0.5,0.33333333333333215,1700.0,SI2,I,GOOD
0.28571428571428564,0.47058823529411775,0.471976401179941,0.6244019138755981,0.6111111111111072,0.6666666666666661,2800.0,VVS2,G,GOOD
0.39285714285714274,0.41176470588235303,0.41887905604719733,0.42583732057416257,0.44444444444444287,0.5,2700.0,SI1,F,VERY GOOD
0.5357142857142856,0.7058823529411766,0.5781710914454274,0.7129186602870814,0.7777777777777786,0.6666666666666661,9400.0,IF,D,IDEAL
0.607142857142857,0.7941176470588236,0.7935103244837758,0.6244019138755981,0.833333333333325,0.5,8500.0,SI2,J,GOOD
0.39285714285714274,0.5882352941176472,0.5781710914454274,0.5933014354066986,0.3888888888888964,0.16666666666666607,2200.0,I1,G,FAIR
0.17857142857142855,0.26470588235294135,0.2743362831858407,0.2870813397129186,0.5,0.33333333333333215,1500.0,SI2,H,IDEAL
0.39285714285714274,0.6764705882352944,0.5781710914454274,0.6842105263157894,0.3888888888888964,0.6666666666666661,5900.0,IF,F,PREMIUM
0.46428571428571425,0.5588235294117647,0.5693215339233038,0.6244019138755981,0.5555555555555571,0.16666666666666607,4800.0,VVS1,I,GOOD
0.5357142857142856,0.7058823529411766,0.7138643067846606,0.7177033492822968,0.6666666666666643,0.5,7300.0,VVS2,D,GOOD
0.39285714285714274,0.6176470588235294,0.6253687315634218,0.6244019138755981,0.6111111111111072,0.0,2700.0,SI1,E,FAIR
0.1071428571428571,0.2058823529411764,0.5781710914454274,0.21052631578947367,0.44444444444444287,0.5,1400.0,IF,G,VERY GOOD
0.25,0.4411764705882355,0.5781710914454274,0.44976076555023936,0.6111111111111072,0.33333333333333215,2600.0,VVS2,J,IDEAL
0.39285714285714274,0.26470588235294135,0.2654867256637168,0.26315789473684204,0.3888888888888964,0.5,1200.0,I1,D,GOOD
0.607142857142857,0.8235294117647061,0.8259587020648969,0.8229665071770336,0.6111111111111072,0.6666666666666661,9500.0,VVS1,F,PREMIUM
0.39285714285714274,0.5294117647058825,0.5368731563421827,0.6244019138755981,0.7222222222222214,0.5,3800.0,SI2,G,GOOD
0.3214285714285714,0.5,0.4985250737463125,0.5119617224880384,0.7777777777777786,0.5,3300.0,SI1,COLORLESS,VERY GOOD
0.857142857142857,0.9411764705882355,0.5781710914454274,0.9473684210526316,0.833333333333325,0.8333333333333321,11200.0,VVS2,H,GOOD
0.0714285714285714,0.1470588235294119,0.23967551622418837,0.6244019138755981,0.5,0.16666666666666607,600.0,I1,I,FAIR
0.21428571428571425,0.3823529411764708,0.39233038348082583,0.6244019138755981,0.6111111111111072,0.6666666666666661,2900.0,VVS1,E,PREMIUM
0.7857142857142856,0.882352941176471,0.5781710914454274,0.8851674641148326,0.6111111111111072,0.5,9900.0,SI2,F,GOOD
0.39285714285714274,0.8529411764705883,0.861356932153392,0.8612440191387563,0.6111111111111072,0.8333333333333321,8100.0,VVS2,D,GOOD
0.14285714285714285,0.26470588235294135,0.2625368731563422,0.26315789473684204,0.5555555555555571,0.5,1400.0,SI1,J,VERY GOOD
0.6785714285714284,0.7647058823529413,0.5781710914454274,0.770334928229665,0.44444444444444287,0.6666666666666661,9800.0,IF,G,IDEAL
0.39285714285714274,0.5882352941176472,0.5870206489675516,0.5837320574162679,0.6666666666666643,0.5,2100.0,I1,H,GOOD
0.25,0.41176470588235303,0.5781710914454274,0.42105263157894735,0.5,0.0,1700.0,SI2,I,FAIR
0.28571428571428564,0.5,0.4985250737463125,0.5119617224880384,0.6111111111111072,0.5,3700.0,VVS2,D,PREMIUM
0.39285714285714274,0.6470588235294119,0.6578171091445426,0.6244019138755981,0.5,0.8333333333333321,5000.0,SI1,F,VERY GOOD
0.1071428571428571,0.17647058823529416,0.23967551622418837,0.18181818181818188,0.44444444444444287,0.5,900.0,I1,G,IDEAL
0.39285714285714274,0.5588235294117647,0.566371681415929,0.6244019138755981,0.6111111111111072,0.33333333333333215,4600.0,VVS1,H,GOOD
0.39285714285714274,0.5882352941176472,0.5781710914454274,0.5885167464114833,0.5555555555555571,0.0,2500.0,SI2,E,FAIR
0.607142857142857,0.7941176470588236,0.7964601769911503,0.8038277511961722,0.6111111111111072,0.6666666666666661,9600.0,IF,I,PREMIUM
0.14285714285714285,0.2352941176470591,0.23967551622418837,0.2392344497607657,0.5,0.5,1800.0,VVS2,J,GOOD
0.25,0.41176470588235303,0.5781710914454274,0.4162679425837319,0.6666666666666643,0.5,2300.0,I1,G,VERY GOOD
0.39285714285714274,0.8529411764705883,0.8554572271386429,0.8612440191387563,0.5555555555555571,0.5,7900.0,VVS1,H,IDEAL
0.35714285714285704,0.5294117647058825,0.5309734513274336,0.5358851674641147,0.7222222222222214,0.5,4000.0,SI2,D,GOOD
0.49999999999999994,0.6764705882352944,0.6873156342182889,0.6244019138755981,0.6111111111111072,0.8333333333333321,6600.0,SI1,COLORLESS,PREMIUM
0.21428571428571425,0.3823529411764708,0.5781710914454274,0.3875598086124403,0.7777777777777786,0.6666666666666661,3100.0,VVS2,F,GOOD
0.17857142857142855,0.26470588235294135,0.2713864306784659,0.2727272727272727,0.6111111111111072,0.0,1100.0,I1,I,FAIR
0.7142857142857142,0.8529411764705883,0.5781710914454274,0.8564593301435408,0.833333333333325,0.6666666666666661,10200.0,VVS1,E,PREMIUM
0.3214285714285714,0.5,0.5014749262536871,0.5071770334928232,0.6111111111111072,0.5,3500.0,SI2,G,GOOD
0.25,0.4411764705882355,0.5781710914454274,0.4449760765550239,0.6666666666666643,0.33333333333333215,2800.0,VVS2,D,VERY GOOD
0.7857142857142856,0.882352941176471,0.8938053097345131,0.6244019138755981,0.833333333333325,0.8333333333333321,9900.0,SI1,H,IDEAL
0.39285714285714274,0.5882352941176472,0.5781710914454274,0.5933014354066986,0.7222222222222214,0.5,4700.0,IF,F,GOOD
0.39285714285714274,0.6176470588235294,0.5781710914454274,0.6220095693779906,0.7777777777777786,0.16666666666666607,2600.0,I1,E,FAIR
0.21428571428571425,0.3529411764705883,0.5781710914454274,0.36363636363636354,0.5,0.33333333333333215,2200.0,SI2,I,VERY GOOD
0.46428571428571425,0.6176470588235294,0.6312684365781711,0.631578947368421,0.6111111111111072,0.6666666666666661,6500.0,VVS2,E,PREMIUM
0.39285714285714274,0.5294117647058825,0.5781710914454274,0.5502392344497609,0.6666666666666643,0.33333333333333215,1900.0,I1,G,IDEAL
0.6428571428571428,0.7941176470588236,0.7935103244837758,0.6244019138755981,0.7222222222222214,0.0,7100.0,SI2,H,FAIR
0.39285714285714274,0.7058823529411766,0.7168141592920354,0.7224880382775121,0.6111111111111072,0.5,7800.0,VVS1,D,GOOD
0.49999999999999994,0.6764705882352944,0.5781710914454274,0.6889952153110048,0.5555555555555571,0.8333333333333321,6700.0,SI1,I,VERY GOOD
0.21428571428571425,0.3823529411764708,0.3952802359882006,0.6244019138755981,0.5,0.6666666666666661,3200.0,VVS2,F,PREMIUM
0.39285714285714274,0.47058823529411775,0.5781710914454274,0.47846889952153115,0.6111111111111072,0.33333333333333215,2400.0,I1,COLORLESS,GOOD
0.14285714285714285,0.2352941176470591,0.23967551622418837,0.2392344497607657,0.6111111111111072,0.5,2600.0,IF,G,IDEAL
0.6785714285714284,0.8235294117647061,0.831858407079646,0.8277511961722488,0.7777777777777786,0.5,9200.0,VVS2,H,FAIR
0.39285714285714274,0.5588235294117647,0.566371681415929,0.6244019138755981,0.6111111111111072,0.16666666666666607,3000.0,SI2,E,VERY GOOD
0.35714285714285704,0.5294117647058825,0.5280235988200588,0.5358851674641147,0.833333333333325,0.6666666666666661,4100.0,SI1,I,PREMIUM
0.3214285714285714,0.5,0.49557522123893794,0.6244019138755981,0.6666666666666643,0.33333333333333215,3600.0,VVS1,D,GOOD
0.75,0.8529411764705883,0.5781710914454274,0.8612440191387563,0.6111111111111072,0.8333333333333321,10300.0,IF,G,IDEAL
0.25,0.41176470588235303,0.5781710914454274,0.4162679425837319,0.5,0.0,2300.0,I1,F,FAIR
0.28571428571428564,0.47058823529411775,0.471976401179941,0.6244019138755981,0.5555555555555571,0.5,3400.0,SI2,E,PREMIUM
0.39285714285714274,0.7352941176470591,0.7463126843657817,0.7464114832535886,0.6111111111111072,0.5,8000.0,VVS2,D,GOOD
0.39285714285714274,0.5882352941176472,0.5870206489675516,0.5933014354066986,0.6111111111111072,0.5,4400.0,SI1,I,VERY GOOD
0.857142857142857,0.9411764705882355,0.5781710914454274,0.9521531100478471,0.833333333333325,0.6666666666666661,11500.0,VVS1,E,PREMIUM
0.39285714285714274,0.5882352941176472,0.5899705014749261,0.6244019138755981,0.833333333333325,0.16666666666666607,2500.0,I1,F,GOOD
0.17857142857142855,0.26470588235294135,0.2654867256637168,0.2679425837320575,0.6111111111111072,0.33333333333333215,1500.0,SI2,H,IDEAL
0.5357142857142856,0.7058823529411766,0.7138643067846606,0.7224880382775121,0.6111111111111072,0.33333333333333215,6800.0,SI2,G,VERY GOOD
0.607142857142857,0.8235294117647061,0.8230088495575218,0.6244019138755981,0.7222222222222214,0.5,7300.0,I1,COLORLESS,PREMIUM
0.25,0.41176470588235303,0.4129793510324482,0.6244019138755981,0.5,0.6666666666666661,3100.0,VVS1,H,GOOD
0.3214285714285714,0.5,0.5014749262536871,0.5023923444976077,0.6111111111111072,0.33333333333333215,3300.0,SI2,I,FAIR
0.39285714285714274,0.7647058823529413,0.7728613569321532,0.7751196172248807,0.6111111111111072,0.5,7700.0,VVS2,E,PREMIUM
0.42857142857142855,0.6176470588235294,0.5781710914454274,0.626794258373206,0.6111111111111072,0.5,5900.0,IF,F,GOOD
0.6785714285714284,0.8529411764705883,0.864306784660767,0.8612440191387563,0.7777777777777786,0.6666666666666661,9300.0,SI1,G,VERY GOOD
0.39285714285714274,0.7352941176470591,0.5781710914454274,0.7464114832535886,0.6666666666666643,0.5,7900.0,VVS2,D,FAIR
0.35714285714285704,0.5294117647058825,0.5280235988200588,0.5311004784688995,0.7222222222222214,0.5,4200.0,SI2,H,IDEAL
0.7857142857142856,0.9117647058823533,0.5781710914454274,0.9186602870813398,0.833333333333325,0.33333333333333215,9800.0,I1,I,PREMIUM
0.14285714285714285,0.26470588235294135,0.2595870206489672,0.26315789473684204,0.6111111111111072,0.16666666666666607,2700.0,VVS1,F,GOOD
0.39285714285714274,0.5,0.4985250737463125,0.6244019138755981,0.5555555555555571,0.8333333333333321,2900.0,SI2,E,GOOD
0.46428571428571425,0.6470588235294119,0.6489675516224187,0.6555023923444976,0.6111111111111072,0.33333333333333215,6500.0,IF,D,VERY GOOD
0.7142857142857142,0.882352941176471,0.884955752212389,0.6244019138755981,0.833333333333325,0.0,10100.0,VVS2,G,FAIR
0.21428571428571425,0.3529411764705883,0.5781710914454274,0.35885167464114853,0.6111111111111072,0.5,3000.0,SI1,H,PREMIUM
0.607142857142857,0.7941176470588236,0.7964601769911503,0.799043062200957,0.6111111111111072,0.6666666666666661,7400.0,I1,I,VERY GOOD
0.17857142857142855,0.2941176470588238,0.5781710914454274,0.29186602870813405,0.6666666666666643,0.16666666666666607,2600.0,VVS2,E,GOOD
0.39285714285714274,0.5588235294117647,0.5545722713864305,0.5645933014354068,0.6111111111111072,0.33333333333333215,4600.0,SI2,F,IDEAL
0.39285714285714274,0.7058823529411766,0.7050147492625369,0.6244019138755981,0.7222222222222214,0.5,7200.0,IF,G,PREMIUM
0.28571428571428564,0.47058823529411775,0.471976401179941,0.6244019138755981,0.5,0.33333333333333215,3600.0,VVS1,H,GOOD
0.49999999999999994,0.6764705882352944,0.6843657817109143,0.6842105263157894,0.6111111111111072,0.8333333333333321,6800.0,SI2,H,PREMIUM
0.6428571428571428,0.8235294117647061,0.5781710914454274,0.8325358851674645,0.5555555555555571,0.33333333333333215,9500.0,VVS1,E,VERY GOOD
0.39285714285714274,0.7647058823529413,0.7758112094395277,0.7799043062200959,0.6111111111111072,0.6666666666666661,7600.0,IF,I,GOOD
0.17857142857142855,0.2941176470588238,0.2920353982300883,0.6244019138755981,0.7222222222222214,0.0,2100.0,SI1,F,FAIR
0.35714285714285704,0.5294117647058825,0.5781710914454274,0.5406698564593302,0.6666666666666643,0.16666666666666607,4300.0,VVS2,G,IDEAL
0.39285714285714274,0.4411764705882355,0.44837758112094384,0.44976076555023936,0.6111111111111072,0.33333333333333215,2200.0,I1,COLORLESS,PREMIUM
0.42857142857142855,0.6176470588235294,0.5781710914454274,0.626794258373206,0.833333333333325,0.5,6300.0,VVS2,H,VERY GOOD
0.75,0.882352941176471,0.5781710914454274,0.8851674641148326,0.6111111111111072,0.6666666666666661,10400.0,SI2,D,GOOD
0.25,0.4411764705882355,0.4424778761061945,0.4401913875598087,0.7777777777777786,0.5,2800.0,SI1,I,FAIR
0.39285714285714274,0.7058823529411766,0.5781710914454274,0.7129186602870814,0.6111111111111072,0.8333333333333321,7800.0,VVS1,E,PREMIUM
0.3214285714285714,0.5,0.49557522123893794,0.5071770334928232,0.6111111111111072,0.33333333333333215,3400.0,I1,G,VERY GOOD
0.7857142857142856,0.9117647058823533,0.5781710914454274,0.9186602870813398,0.833333333333325,0.6666666666666661,10200.0,SI2,H,FAIR
0.21428571428571425,0.3823529411764708,0.38348082595870214,0.6244019138755981,0.833333333333325,0.16666666666666607,3200.0,VVS1,I,IDEAL
0.46428571428571425,0.6470588235294119,0.654867256637168,0.6555023923444976,0.6111111111111072,0.5,6400.0,SI2,F,VERY GOOD
0.39285714285714274,0.5,0.5781710914454274,0.5023923444976077,0.6666666666666643,0.8333333333333321,2300.0,I1,G,GOOD
0.607142857142857,0.7941176470588236,0.8053097345132743,0.8038277511961722,0.7777777777777786,0.5,9300.0,VVS2,E,IDEAL
0.14285714285714285,0.2352941176470591,0.5781710914454274,0.2440191387559809,0.5,0.33333333333333215,2400.0,SI1,F,FAIR
0.7142857142857142,0.8529411764705883,0.5781710914454274,0.8564593301435408,0.6111111111111072,0.6666666666666661,10100.0,VVS1,G,PREMIUM
0.39285714285714274,0.5882352941176472,0.5870206489675516,0.5933014354066986,0.7222222222222214,0.5,2600.0,I1,H,VERY GOOD
0.39285714285714274,0.5882352941176472,0.5899705014749261,0.5885167464114833,0.6111111111111072,0.33333333333333215,4500.0,SI2,I,GOOD
0.5357142857142856,0.7352941176470591,0.7433628318584071,0.7464114832535886,0.6111111111111072,0.6666666666666661,6900.0,VVS2,G,IDEAL
0.6785714285714284,0.882352941176471,0.8820058997050144,0.8899521531100476,0.6111111111111072,0.33333333333333215,9600.0,SI1,F,VERY GOOD
0.25,0.41176470588235303,0.5781710914454274,0.42105263157894735,0.6111111111111072,0.8333333333333321,3100.0,VVS1,H,FAIR
0.39285714285714274,0.7647058823529413,0.7758112094395277,0.7751196172248807,0.7777777777777786,0.5,7700.0,IF,I,PREMIUM
0.3214285714285714,0.5,0.4985250737463125,0.5071770334928232,0.6111111111111072,0.33333333333333215,3300.0,SI2,E,GOOD
0.42857142857142855,0.6470588235294119,0.6460176991150441,0.6244019138755981,0.7222222222222214,0.5,4000.0,I1,G,FAIR
0.39285714285714274,0.7647058823529413,0.7787610619469025,0.7799043062200959,0.833333333333325,0.6666666666666661,7900.0,VVS2,H,PREMIUM
0.7857142857142856,0.9411764705882355,0.5781710914454274,0.9473684210526316,0.6111111111111072,0.33333333333333215,10300.0,SI1,COLORLESS,VERY GOOD
0.35714285714285704,0.5588235294117647,0.5545722713864305,0.5645933014354068,0.6111111111111072,0.16666666666666607,4300.0,VVS1,I,FAIR
0.14285714285714285,0.26470588235294135,0.2625368731563422,0.6244019138755981,0.6666666666666643,0.6666666666666661,2100.0,SI2,F,PREMIUM
0.607142857142857,0.8235294117647061,0.8230088495575218,0.8277511961722488,0.6111111111111072,0.33333333333333215,7400.0,I1,G,GOOD
0.46428571428571425,0.6764705882352944,0.6843657817109143,0.6244019138755981,0.5555555555555571,0.5,6500.0,VVS2,H,FAIR
0.39285714285714274,0.5294117647058825,0.5309734513274336,0.5311004784688995,0.833333333333325,0.5,4100.0,SI1,I,VERY GOOD
0.17857142857142855,0.2941176470588238,0.5781710914454274,0.2966507177033493,0.5,0.8333333333333321,2600.0,VVS1,G,IDEAL
0.7142857142857142,0.882352941176471,0.8820058997050144,0.8899521531100476,0.7222222222222214,0.33333333333333215,10100.0,SI2,F,PREMIUM
0.21428571428571425,0.3529411764705883,0.36283185840707954,0.6244019138755981,0.7777777777777786,0.5,3200.0,VVS1,I,FAIR
0.28571428571428564,0.47058823529411775,0.4808259587020647,0.4832535885167464,0.6111111111111072,0.33333333333333215,3500.0,SI1,G,VERY GOOD
0.857142857142857,0.9705882352941178,0.5781710914454274,0.9760765550239234,0.833333333333325,0.6666666666666661,12000.0,VVS2,H,GOOD
0.39285714285714274,0.7352941176470591,0.7433628318584071,0.7464114832535886,0.6111111111111072,0.16666666666666607,8000.0,IF,I,FAIR
0.39285714285714274,0.5882352941176472,0.5958702064896755,0.598086124401914,0.6111111111111072,0.8333333333333321,4600.0,SI1,F,PREMIUM
0.6428571428571428,0.8529411764705883,0.8554572271386429,0.8612440191387563,0.6111111111111072,0.5,9400.0,VVS2,F,FAIR
0.14285714285714285,0.2352941176470591,0.23967551622418837,0.6244019138755981,0.5555555555555571,0.16666666666666607,2200.0,SI1,I,PREMIUM
0.39285714285714274,0.4411764705882355,0.45427728613569296,0.44976076555023936,0.6111111111111072,0.8333333333333321,2400.0,I1,G,VERY GOOD
0.39285714285714274,0.5882352941176472,0.5899705014749261,0.6244019138755981,0.833333333333325,0.33333333333333215,4400.0,VVS1,H,GOOD
0.8214285714285714,0.9705882352941178,0.5781710914454274,0.9808612440191389,0.833333333333325,0.5,10700.0,SI2,E,IDEAL
0.39285714285714274,0.7941176470588236,0.8023598820058997,0.8038277511961722,0.7777777777777786,0.16666666666666607,7900.0,VVS1,I,FAIR
0.49999999999999994,0.7058823529411766,0.7138643067846606,0.7129186602870814,0.6111111111111072,0.6666666666666661,6900.0,SI2,G,PREMIUM
0.28571428571428564,0.47058823529411775,0.471976401179941,0.47846889952153115,0.6111111111111072,0.33333333333333215,3600.0,IF,H,VERY GOOD
0.39285714285714274,0.5294117647058825,0.5781710914454274,0.5358851674641147,0.6666666666666643,0.5,2500.0,I1,I,IDEAL
0.46428571428571425,0.6764705882352944,0.5781710914454274,0.6842105263157894,0.6111111111111072,0.8333333333333321,6600.0,VVS2,F,PREMIUM
0.75,0.882352941176471,0.8908554572271385,0.6244019138755981,0.6111111111111072,0.6666666666666661,10500.0,SI2,G,FAIR
0.21428571428571425,0.3823529411764708,0.5781710914454274,0.3875598086124403,0.5,0.5,3100.0,VVS1,H,VERY GOOD
0.5357142857142856,0.7352941176470591,0.734513274336283,0.7416267942583732,0.6111111111111072,0.33333333333333215,7100.0,SI2,D,GOOD
0.39285714285714274,0.7352941176470591,0.5781710914454274,0.7511961722488039,0.5555555555555571,0.6666666666666661,7600.0,IF,I,VERY GOOD
0.17857142857142855,0.26470588235294135,0.2713864306784659,0.6244019138755981,0.7222222222222214,0.16666666666666607,2500.0,VVS1,E,PREMIUM
0.7857142857142856,0.9117647058823533,0.9203539823008846,0.9234449760765548,0.6111111111111072,0.5,9900.0,SI1,G,IDEAL
0.39285714285714274,0.7941176470588236,0.8053097345132743,0.6244019138755981,0.7777777777777786,0.6666666666666661,8100.0,VVS2,H,FAIR
0.35714285714285704,0.5588235294117647,0.5545722713864305,0.5598086124401915,0.6111111111111072,0.33333333333333215,4200.0,SI2,I,VERY GOOD
0.25,0.4411764705882355,0.43952802359881993,0.6244019138755981,0.6666666666666643,0.8333333333333321,3300.0,VVS1,F,GOOD
0.7142857142857142,0.8529411764705883,0.861356932153392,0.8612440191387563,0.833333333333325,0.5,10100.0,I1,G,PREMIUM
0.607142857142857,0.7941176470588236,0.8141592920353982,0.8133971291866031,0.6111111111111072,0.6666666666666661,9200.0,VVS2,F,VERY GOOD
0.1071428571428571,0.17647058823529416,0.23967551622418837,0.6244019138755981,0.6111111111111072,0.33333333333333215,2100.0,SI1,I,PREMIUM
0.39285714285714274,0.3823529411764708,0.3982300884955752,0.39234449760765555,0.6111111111111072,0.5,15850.0,I1,G,IDEAL
0.42857142857142855,0.6176470588235294,0.6253687315634218,0.626794258373206,0.6111111111111072,0.6666666666666661,4900.0,VVS1,H,FAIR
0.857142857142857,1.0,0.5781710914454274,1.0000000000000002,0.7777777777777786,0.8333333333333321,15850.0,SI2,D,VERY GOOD
0.39285714285714274,0.7647058823529413,0.7758112094395277,0.7751196172248807,0.7777777777777786,0.5,7900.0,VVS1,H,GOOD
0.21428571428571425,0.3529411764705883,0.359882005899705,0.6244019138755981,0.7222222222222214,0.16666666666666607,2900.0,SI2,E,PREMIUM
0.49999999999999994,0.7058823529411766,0.5781710914454274,0.7129186602870814,0.6111111111111072,0.5,15850.0,IF,G,VERY GOOD
0.8214285714285714,0.9411764705882355,0.9299410029498527,0.9521531100478471,0.6111111111111072,0.33333333333333215,9900.0,I1,I,IDEAL
0.39285714285714274,0.8235294117647061,0.5781710914454274,0.8277511961722488,0.5555555555555571,0.8333333333333321,15850.0,VVS2,D,FAIR
0.3214285714285714,0.47058823529411775,0.5781710914454274,0.47846889952153115,0.6111111111111072,0.5,3400.0,SI2,F,VERY GOOD
0.6785714285714284,0.8529411764705883,0.8731563421828907,0.8708133971291867,0.833333333333325,0.5,9800.0,VVS1,G,PREMIUM
0.14285714285714285,0.2352941176470591,0.5781710914454274,0.2392344497607657,0.5,0.6666666666666661,2000.0,SI2,H,FAIR
0.39285714285714274,0.7058823529411766,0.5781710914454274,0.7129186602870814,0.6111111111111072,0.6666666666666661,7700.0,VVS2,E,GOOD
0.5357142857142856,0.7352941176470591,0.7463126843657817,0.7416267942583732,0.6111111111111072,0.33333333333333215,7100.0,SI1,G,IDEAL
0.17857142857142855,0.2941176470588238,0.29498525073746285,0.6244019138755981,0.6666666666666643,0.8333333333333321,2300.0,SI1,F,VERY GOOD
0.75,0.882352941176471,0.5781710914454274,0.8899521531100476,0.6111111111111072,0.16666666666666607,10400.0,VVS2,H,GOOD
0.25,0.41176470588235303,0.5781710914454274,0.4162679425837319,0.6111111111111072,0.5,15850.0,I1,I,PREMIUM
0.46428571428571425,0.6470588235294119,0.6607669616519172,0.6555023923444976,0.6111111111111072,0.6666666666666661,6300.0,SI2,E,FAIR
0.39285714285714274,0.7352941176470591,0.7492625368731562,0.7464114832535886,0.7222222222222214,0.5,7500.0,VVS1,G,VERY GOOD
